county,zip_code,city
,1069,Budapest
,1011,Budapest
,1012,Budapest
,1013,Budapest
,1014,Budapest
,1015,Budapest
,1016,Budapest
,1021,Budapest
,1022,Budapest
,1023,Budapest
,1024,Budapest
,1025,Budapest
,1026,Budapest
,1027,Budapest
,1028,Budapest
,1029,Budapest
,1031,Budapest
,1032,Budapest
,1033,Budapest
,1034,Budapest
,1035,Budapest
,1036,Budapest
,1037,Budapest
,1038,Budapest
,1039,Budapest
,1041,Budapest
,1042,Budapest
,1043,Budapest
,1044,Budapest
,1045,Budapest
,1046,Budapest
,1047,Budapest
,1048,Budapest
,1051,Budapest
,1052,Budapest
,1053,Budapest
,1054,Budapest
,1055,Budapest
,1056,Budapest
,1061,Budapest
,1062,Budapest
,1063,Budapest
,1064,Budapest
,1065,Budapest
,1066,Budapest
,1067,Budapest
,1068,Budapest
,1071,Budapest
,1072,Budapest
,1073,Budapest
,1074,Budapest
,1075,Budapest
,1076,Budapest
,1077,Budapest
,1078,Budapest
,1081,Budapest
,1082,Budapest
,1083,Budapest
,1084,Budapest
,1085,Budapest
,1086,Budapest
,1087,Budapest
,1088,Budapest
,1089,Budapest
,1091,Budapest
,1092,Budapest
,1093,Budapest
,1094,Budapest
,1095,Budapest
,1096,Budapest
,1097,Budapest
,1098,Budapest
,1101,Budapest
,1102,Budapest
,1103,Budapest
,1104,Budapest
,1105,Budapest
,1106,Budapest
,1107,Budapest
,1108,Budapest
,1111,Budapest
,1112,Budapest
,1113,Budapest
,1114,Budapest
,1115,Budapest
,1116,Budapest
,1117,Budapest
,1118,Budapest
,1119,Budapest
,1121,Budapest
,1122,Budapest
,1123,Budapest
,1124,Budapest
,1125,Budapest
,1126,Budapest
,1131,Budapest
,1132,Budapest
,1133,Budapest
,1134,Budapest
,1135,Budapest
,1136,Budapest
,1137,Budapest
,1138,Budapest
,1139,Budapest
,1141,Budapest
,1142,Budapest
,1143,Budapest
,1144,Budapest
,1145,Budapest
,1146,Budapest
,1147,Budapest
,1148,Budapest
,1149,Budapest
,1151,Budapest
,1152,Budapest
,1153,Budapest
,1154,Budapest
,1155,Budapest
,1156,Budapest
,1157,Budapest
,1158,Budapest
,1161,Budapest
,1162,Budapest
,1163,Budapest
,1164,Budapest
,1165,Budapest
,1171,Budapest
,1172,Budapest
,1173,Budapest
,1174,Budapest
,1181,Budapest
,1182,Budapest
,1183,Budapest
,1184,Budapest
,1185,Budapest
,1186,Budapest
,1188,Budapest
,1191,Budapest
,1192,Budapest
,1193,Budapest
,1194,Budapest
,1195,Budapest
,1196,Budapest
,1201,Budapest
,1202,Budapest
,1203,Budapest
,1204,Budapest
,1205,Budapest
,1211,Budapest
,1212,Budapest
,1213,Budapest
,1214,Budapest
,1215,Budapest
,1221,Budapest
,1222,Budapest
,1223,Budapest
,1224,Budapest
,1225,Budapest
,1237,Budapest
,1238,Budapest
,1239,Budapest
,1529,Budapest
Bács-Kiskun,6076,Ágasegyháza
Bács-Kiskun,6221,Akasztó
Bács-Kiskun,6088,Apostag
Bács-Kiskun,6430,Bácsalmás
Bács-Kiskun,6453,Bácsbokod
Bács-Kiskun,6454,Bácsborsód
Bács-Kiskun,6511,Bácsszentgyörgy
Bács-Kiskun,6425,Bácsszőlős
Bács-Kiskun,6503,Baja
Bács-Kiskun,6500,Baja
Bács-Kiskun,6035,Ballószög
Bács-Kiskun,6412,Balotaszállás
Bács-Kiskun,6528,Bátmonostor
Bács-Kiskun,6351,Bátya
Bács-Kiskun,3368,Boconád
Bács-Kiskun,7754,Bóly
Bács-Kiskun,6114,Bugac
Bács-Kiskun,6114,Bugacpusztaháza
Bács-Kiskun,6239,Császártöltés
Bács-Kiskun,6523,Csátalja
Bács-Kiskun,6448,Csávoly
Bács-Kiskun,6222,Csengőd
Bács-Kiskun,6424,Csikéria
Bács-Kiskun,7526,Csököly
Bács-Kiskun,6524,Dávod
Bács-Kiskun,6342,Drágszél
Bács-Kiskun,6323,Dunaegyháza
Bács-Kiskun,6513,Dunafalva
Bács-Kiskun,6328,Dunapataj
Bács-Kiskun,6333,Dunaszentbenedek
Bács-Kiskun,6325,Dunatetétlen
Bács-Kiskun,6087,Dunavecse
Bács-Kiskun,6353,Dusnok
Bács-Kiskun,6347,Érsekcsanád
Bács-Kiskun,6348,Érsekhalma
Bács-Kiskun,6352,Fajsz
Bács-Kiskun,6055,Felsőlajos
Bács-Kiskun,6447,Felsőszentiván
Bács-Kiskun,6331,Foktő
Bács-Kiskun,6116,Fülöpjakab
Bács-Kiskun,6085,Fülöpszállás
Bács-Kiskun,4754,Fülpösdaróc
Bács-Kiskun,6522,Gara
Bács-Kiskun,6111,Gátér
Bács-Kiskun,6334,Géderlak
Bács-Kiskun,6344,Hajós
Bács-Kiskun,6136,Harkakötöny
Bács-Kiskun,6327,Harta
Bács-Kiskun,6326,Harta
Bács-Kiskun,6034,Helvécia
Bács-Kiskun,6525,Hercegszántó
Bács-Kiskun,8777,Homokkomárom
Bács-Kiskun,6238,Imrehegy
Bács-Kiskun,6070,Izsák
Bács-Kiskun,6078,Jakabszállás
Bács-Kiskun,6440,Jánoshalma
Bács-Kiskun,6133,Jászszentlászló
Bács-Kiskun,6300,Kalocsa
Bács-Kiskun,6211,Kaskantyú
Bács-Kiskun,6455,Katymár
Bács-Kiskun,6237,Kecel
Bács-Kiskun,6044,Kecskemét
Bács-Kiskun,6008,Kecskemét
Bács-Kiskun,6000,Kecskemét
Bács-Kiskun,6423,Kelebia
Bács-Kiskun,6444,Kéleshalom
Bács-Kiskun,6041,Kerekegyháza
Bács-Kiskun,7524,Kiskorpád
Bács-Kiskun,6100,Kiskunfélegyháza
Bács-Kiskun,6400,Kiskunhalas
Bács-Kiskun,6120,Kiskunmajsa
Bács-Kiskun,6421,Kisszállás
Bács-Kiskun,4135,Körösszegapáti
Bács-Kiskun,2458,Kulcs
Bács-Kiskun,9532,Külsővat
Bács-Kiskun,6097,Kunadacs
Bács-Kiskun,6435,Kunbaja
Bács-Kiskun,6413,Kunfehértó
Bács-Kiskun,8162,Küngös
Bács-Kiskun,6096,Kunpeszér
Bács-Kiskun,6045,Ladánybene
Bács-Kiskun,6050,Lajosmizse
Bács-Kiskun,6065,Lakitelek
Bács-Kiskun,6456,Madaras
Bács-Kiskun,6452,Mátételke
Bács-Kiskun,6449,Mélykút
Bács-Kiskun,6343,Miske
Bács-Kiskun,6782,Mórahalom
Bács-Kiskun,6527,Nagybaracska
Bács-Kiskun,6345,Nemesnádudvar
Bács-Kiskun,6032,Nyárlőrinc
Bács-Kiskun,3551,Ónod
Bács-Kiskun,4336,őr
Bács-Kiskun,3591,Oszlár
Bács-Kiskun,6075,Páhi
Bács-Kiskun,6112,Pálmonostora
Bács-Kiskun,6113,Petőfiszállás
Bács-Kiskun,6414,Pirtó
Bács-Kiskun,6446,Rém
Bács-Kiskun,9112,Sokorópátka
Bács-Kiskun,6320,Solt
Bács-Kiskun,6223,Soltszentimre
Bács-Kiskun,8330,Sümeg
Bács-Kiskun,6080,Szabadszállás
Bács-Kiskun,6336,Szakmár
Bács-Kiskun,6086,Szalkszentmárton
Bács-Kiskun,6131,Szank
Bács-Kiskun,6031,Szentkirály
Bács-Kiskun,6512,Szeremle
Bács-Kiskun,6224,Tabdi
Bács-Kiskun,6098,Tass
Bács-Kiskun,6451,Tataháza
Bács-Kiskun,6236,Tázlár
Bács-Kiskun,6066,Tiszaalpár
Bács-Kiskun,6067,Tiszaalpár
Bács-Kiskun,6062,Tiszakécske
Bács-Kiskun,6060,Tiszakécske
Bács-Kiskun,6064,Tiszaug
Bács-Kiskun,9086,Töltéstava
Bács-Kiskun,6320,Újsolt
Bács-Kiskun,6337,Újtelek
Bács-Kiskun,8409,Úrkút
Bács-Kiskun,6033,Városföld
Bács-Kiskun,6521,Vaskút
Bács-Kiskun,6411,Zsana
Baranya,7678,Abaliget
Baranya,7841,Adorjás
Baranya,7381,Ág
Baranya,7934,Almamellék
Baranya,7932,Almáskeresztúr
Baranya,7345,Alsómocsolád
Baranya,7826,Alsószentmárton
Baranya,7720,Apátvarasd
Baranya,7671,Aranyosgadány
Baranya,7763,Áta
Baranya,7757,Babarc
Baranya,7814,Babarcszőlős
Baranya,7393,Bakóca
Baranya,7675,Bakonya
Baranya,7834,Baksa
Baranya,7914,Bánfa
Baranya,7711,Bár
Baranya,7841,Baranyahidvég
Baranya,7384,Baranyajenő
Baranya,7383,Baranyaszentgyörgy
Baranya,7923,Basal
Baranya,7747,Belvárdgyula
Baranya,7827,Beremend
Baranya,7664,Berkesd
Baranya,7838,Besence
Baranya,7782,Bezedek
Baranya,7671,Bicsérd
Baranya,7346,Bikal
Baranya,7747,Birján
Baranya,7811,Bisse
Baranya,8776,Bocska
Baranya,8053,Bodajk
Baranya,3768,Bódvalenke
Baranya,3764,Bódvarákó
Baranya,3763,Bódvaszilas
Baranya,9324,Bogyoszló
Baranya,3066,Bokor
Baranya,7586,Bolhó
Baranya,8885,Borsfa
Baranya,3426,Borsodgeszt
Baranya,3335,Bükkszék
Baranya,7273,Büssü
Baranya,7964,Csányoszró
Baranya,7811,Csarnóta
Baranya,7935,Csebény
Baranya,7683,Cserdi
Baranya,7673,Cserkút
Baranya,7900,Csertő
Baranya,7432,Csombárd
Baranya,7843,Cún
Baranya,7915,Dencsháza
Baranya,7683,Dinnyeberki
Baranya,7817,Diósviszló
Baranya,7849,Drávacsehi
Baranya,7846,Drávacsepely
Baranya,7967,Drávafok
Baranya,7960,Drávaiványi
Baranya,7967,Drávakeresztúr
Baranya,7850,Drávapalkonya
Baranya,7843,Drávapiski
Baranya,7851,Drávaszabolcs
Baranya,7847,Drávaszerdahely
Baranya,7960,Drávasztára
Baranya,7712,Dunaszekcső
Baranya,7763,Egerág
Baranya,7824,Egyházasharaszti
Baranya,7347,Egyházaskozár
Baranya,7744,Ellend
Baranya,7973,Endrőc
Baranya,7735,Erdősmárok
Baranya,7723,Erdősmecske
Baranya,7661,Erzsébet
Baranya,7732,Fazekasboda
Baranya,7724,Feked
Baranya,7370,Felsőegerszeg
Baranya,7968,Felsőszentmárton
Baranya,7812,Garé
Baranya,7951,Gerde
Baranya,7362,Gerényes
Baranya,7733,Geresdlak
Baranya,7954,Gilvánfa
Baranya,8346,Gógánfa
Baranya,3728,Gömörszőlős
Baranya,3895,Gönc
Baranya,7853,Gordisa
Baranya,7553,Görgeteg
Baranya,7668,Gyód
Baranya,3221,Gyöngyös
Baranya,3211,Gyöngyösoroszi
Baranya,7815,Harkány
Baranya,7745,Hásságy
Baranya,7348,Hegyhátmaróc
Baranya,7837,Hegyszentmárton
Baranya,7683,Helesfa
Baranya,7681,Hetvehely
Baranya,7696,Hidas
Baranya,7735,Himesháza
Baranya,7838,Hirics
Baranya,7971,Hobol
Baranya,7537,Homokszentgyörgy
Baranya,4071,Hortobágy
Baranya,9733,Horvátzsidány
Baranya,7678,Husztót
Baranya,7935,Ibafa
Baranya,7775,Illocska
Baranya,7847,Ipacsfa
Baranya,7772,Ivánbattyán
Baranya,7781,Ivándárda
Baranya,7940,Kacsóta
Baranya,7958,Kákics
Baranya,7333,Kárász
Baranya,7827,Kásád
Baranya,7914,Katádfa
Baranya,7661,Kátoly
Baranya,7661,Kékesd
Baranya,7843,Kémes
Baranya,7839,Kemse
Baranya,7668,Keszü
Baranya,7975,Kétújfalu
Baranya,7953,Királyegyháza
Baranya,7954,Kisasszonyfa
Baranya,7391,Kisbeszterce
Baranya,7756,Kisbudmér
Baranya,7814,Kisdér
Baranya,7985,Kisdobsza
Baranya,7391,Kishajmás
Baranya,7800,Kisharsány
Baranya,7763,Kisherend
Baranya,7773,Kisjakabfalva
Baranya,7766,Kiskassa
Baranya,7775,Kislippó
Baranya,7759,Kisnyárád
Baranya,7841,Kisszentmárton
Baranya,7981,Kistamási
Baranya,7823,Kistapolca
Baranya,7768,Kistótfalu
Baranya,7381,Kisvaszar
Baranya,7717,Kölked
Baranya,8468,Kolontár
Baranya,6134,Kömpöc
Baranya,5553,Kondoros
Baranya,9144,Kóny
Baranya,7094,Koppányszántó
Baranya,9909,Körmend
Baranya,2851,Környe
Baranya,8617,Kőröshegy
Baranya,8274,Köveskál
Baranya,3053,Kozárd
Baranya,7759,Lánycsók
Baranya,7775,Lapáncsa
Baranya,7331,Liget
Baranya,7781,Lippó
Baranya,7757,Liptód
Baranya,2309,Lórév
Baranya,3021,Lőrinci
Baranya,7838,Lúzsok
Baranya,7342,Mágocs
Baranya,7775,Magyarbóly
Baranya,7332,Magyaregregy
Baranya,7394,Magyarhertelend
Baranya,7925,Magyarlukafa
Baranya,7954,Magyarmecske
Baranya,7761,Magyarsarlós
Baranya,7396,Magyarszék
Baranya,7954,Magyartelek
Baranya,7783,Majs
Baranya,7304,Mánfa
Baranya,7733,Maráza
Baranya,7817,Márfa
Baranya,7663,Máriakéménd
Baranya,7967,Markóc
Baranya,7960,Marócsa
Baranya,7774,Márok
Baranya,7720,Martonfa
Baranya,8134,Mátyásdomb
Baranya,7351,Máza
Baranya,7695,Mecseknádasd
Baranya,7300,Mecsekpölöske
Baranya,7344,Mekényes
Baranya,7981,Merenye
Baranya,7370,Meződ
Baranya,7391,Mindszentgodisa
Baranya,8042,Moha
Baranya,7715,Mohács
Baranya,7714,Mohács
Baranya,9912,Molnaszecsőd
Baranya,8273,Monoszló
Baranya,9245,Mosonszolnok
Baranya,7756,Nagybudmér
Baranya,7838,Nagycsány
Baranya,7985,Nagydobsza
Baranya,7343,Nagyhajmás
Baranya,7822,Nagyharsány
Baranya,2750,Nagykőrös
Baranya,7784,Nagynyárád
Baranya,7731,Nagypall
Baranya,7912,Nagypeterd
Baranya,6612,Nagytőke
Baranya,7912,Nagyváty
Baranya,7981,Nemeske
Baranya,7912,Nyugotszenterzsébet
Baranya,7695,Óbánya
Baranya,2364,Ócsa
Baranya,7814,Ócsárd
Baranya,6923,Óföldeák
Baranya,8342,Óhid
Baranya,5534,Okány
Baranya,8414,Olaszfalu
Baranya,6767,Ópusztaszer
Baranya,7677,Orfő
Baranya,8744,Orosztony
Baranya,7370,Palé
Baranya,7771,Palkonya
Baranya,7727,Palotabozsok
Baranya,7838,Páprád
Baranya,7923,Patapoklosi
Baranya,7693,Pécs
Baranya,7691,Pécs
Baranya,7600,Pécs
Baranya,7621,Pécs
Baranya,7622,Pécs
Baranya,7623,Pécs
Baranya,7624,Pécs
Baranya,7625,Pécs
Baranya,7626,Pécs
Baranya,7627,Pécs
Baranya,7628,Pécs
Baranya,7629,Pécs
Baranya,7630,Pécs
Baranya,7631,Pécs
Baranya,7632,Pécs
Baranya,7633,Pécs
Baranya,7634,Pécs
Baranya,7635,Pécs
Baranya,7636,Pécs
Baranya,7951,Pécsbagota
Baranya,7766,Pécsdevecser
Baranya,7762,Pécsudvard
Baranya,7720,Pécsvárad
Baranya,7831,Pellérd
Baranya,7664,Pereked
Baranya,7766,Peterd
Baranya,7980,Pettend
Baranya,7838,Piskó
Baranya,7756,Pócsa
Baranya,7666,Pogány
Baranya,7817,Rádfalva
Baranya,7833,Regenye
Baranya,2654,Romhány
Baranya,7743,Romonya
Baranya,7841,Sámod
Baranya,7781,Sárok
Baranya,7370,Sásd
Baranya,7785,Sátorhely
Baranya,7960,Sellye
Baranya,7818,Siklós
Baranya,7800,Siklós
Baranya,7814,Siklósbodony
Baranya,7823,Siklósnagyfalu
Baranya,8655,Som
Baranya,7283,Somogyacsa
Baranya,7455,Somogygeszti
Baranya,7925,Somogyhárságy
Baranya,8698,Somogyvár
Baranya,3131,Sóshartyán
Baranya,6346,Sükösd
Baranya,7951,Szabadszentkirály
Baranya,7383,Szágy
Baranya,7753,Szajk
Baranya,7811,Szalánta
Baranya,7334,Szalatnak
Baranya,7843,Szaporca
Baranya,7184,Szárász
Baranya,7349,Szászvár
Baranya,7813,Szava
Baranya,7725,Szebény
Baranya,7751,Szederkény
Baranya,7737,Székelyszabar
Baranya,7661,Szellő
Baranya,7763,Szemely
Baranya,7913,Szentdénes
Baranya,7915,Szentegát
Baranya,7681,Szentkatalin
Baranya,7936,Szentlászló
Baranya,7940,Szentlőrinc
Baranya,7900,Szigetvár
Baranya,7664,Szilágy
Baranya,7811,Szilvás
Baranya,9700,Szombathely
Baranya,2896,Szomód
Baranya,7285,Szorosad
Baranya,3731,Szuhakálló
Baranya,3064,Szurdokpüspöki
Baranya,7362,Tarrós
Baranya,7381,Tékes
Baranya,7973,Teklafalu
Baranya,7834,Tengeri
Baranya,7843,Tésenfa
Baranya,7834,Téseny
Baranya,7348,Tófő
Baranya,6646,Tömörkény
Baranya,4642,Tornyospálca
Baranya,8246,Tótvázsony
Baranya,5420,Túrkeve
Baranya,7718,Udvar
Baranya,7766,Újpetre
Baranya,7838,Vajszló
Baranya,7973,Várad
Baranya,7370,Varga
Baranya,7926,Vásárosbéc
Baranya,7362,Vásárosdombó
Baranya,7370,Vázsnok
Baranya,7838,Vejti
Baranya,7333,Vékény
Baranya,7951,Velény
Baranya,7726,Véménd
Baranya,7752,Versend
Baranya,7773,Villány
Baranya,7772,Villánykövesd
Baranya,7768,Vokány
Baranya,7976,Zádor
Baranya,7839,Zaláta
Baranya,7720,Zengővárkony
Baranya,7671,Zók
Békés,5747,Almáskamarás
Békés,5830,Battonya
Békés,5630,Békés
Békés,5623,Békéscsaba
Békés,5671,Békéscsaba
Békés,5600,Békéscsaba
Békés,5946,Békéssámson
Békés,5561,Békésszentandrás
Békés,5643,Bélmegyer
Békés,5538,Biharugra
Békés,5527,Bucsa
Békés,5551,Csabacsőd
Békés,5609,Csabaszabadi
Békés,5662,Csanádapáca
Békés,5621,Csárdaszállás
Békés,9513,Csönge
Békés,5510,Dévaványa
Békés,9914,Döbörhegy
Békés,8597,Döbrönte
Békés,6766,Dóc
Békés,5515,Ecsegfalva
Békés,5742,Elek
Békés,5525,Füzesgyarmat
Békés,5932,Gádoros
Békés,5925,Gerendás
Békés,5734,Geszt
Békés,5502,Gyomaendrőd
Békés,5500,Gyomaendrőd
Békés,4733,Gyügye
Békés,5711,Gyula
Békés,5703,Gyula
Békés,5555,Hunya
Békés,5673,Kamut
Békés,5552,Kardos
Békés,5945,Kardoskút
Békés,5948,Kaszaper
Békés,5526,Kertészsziget
Békés,5741,Kétegyháza
Békés,5674,Kétsoprony
Békés,5744,Kevermes
Békés,5837,Kisdombegyház
Békés,3372,Kömlő
Békés,8152,Kőszárhegy
Békés,9730,Kőszeg
Békés,9725,Kőszegdoroszló
Békés,9725,Kőszegszerdahely
Békés,7673,Kővágószőlős
Békés,8978,Külsősárd
Békés,8093,Lovasberény
Békés,5667,Magyarbánhegyes
Békés,5838,Magyardombegyház
Békés,5664,Medgyesbodzás
Békés,5663,Medgyesbodzás
Békés,5752,Medgyesegyháza
Békés,5666,Medgyesegyháza
Békés,5726,Méhkerék
Békés,5650,Mezőberény
Békés,5732,Mezőgyán
Békés,5820,Mezőhegyes
Békés,5800,Mezőkovácsháza
Békés,5672,Murony
Békés,5668,Nagybánhegyes
Békés,5751,Nagykamarás
Békés,5931,Nagyszénás
Békés,4558,Ófehértó
Békés,7400,Orci
Békés,8635,Ordacsehi
Békés,6335,Ordas
Békés,6311,Öregcsertő
Békés,3661,Ózd
Békés,9373,Pusztacsalád
Békés,8707,Pusztakovácsi
Békés,5720,Sarkad
Békés,5731,Sarkadkeresztúr
Békés,5712,Szabadkígyós
Békés,5540,Szarvas
Békés,5520,Szeghalom
Békés,5641,Tarhos
Békés,5675,Telekgerendás
Békés,3877,Tornyosnémeti
Békés,5661,Újkígyós
Békés,5727,Újszalonta
Békés,5811,Végegyháza
Békés,5530,Vésztő
Békés,5537,Zsadány
Borsod-Abaúj-Zemplén,3882,Abaújalpár
Borsod-Abaúj-Zemplén,3882,Abaújkér
Borsod-Abaúj-Zemplén,3815,Abaújlak
Borsod-Abaúj-Zemplén,3881,Abaújszántó
Borsod-Abaúj-Zemplén,3809,Abaújszolnok
Borsod-Abaúj-Zemplén,3898,Abaújvár
Borsod-Abaúj-Zemplén,3753,Abod
Borsod-Abaúj-Zemplén,3759,Aggtelek
Borsod-Abaúj-Zemplén,3779,Alacska
Borsod-Abaúj-Zemplén,3985,Alsóberecki
Borsod-Abaúj-Zemplén,3717,Alsódobsza
Borsod-Abaúj-Zemplén,3837,Alsógagy
Borsod-Abaúj-Zemplén,3989,Alsóregmec
Borsod-Abaúj-Zemplén,3726,Alsószuha
Borsod-Abaúj-Zemplén,3735,Alsótelekes
Borsod-Abaúj-Zemplén,3811,Alsóvadász
Borsod-Abaúj-Zemplén,3571,Alsózsolca
Borsod-Abaúj-Zemplén,3885,Arka
Borsod-Abaúj-Zemplén,3663,Arló
Borsod-Abaúj-Zemplén,3713,Arnót
Borsod-Abaúj-Zemplén,3467,Ároktő
Borsod-Abaúj-Zemplén,3841,Aszaló
Borsod-Abaúj-Zemplén,3836,Baktakék
Borsod-Abaúj-Zemplén,3780,Balajt
Borsod-Abaúj-Zemplén,3642,Bánhorváti
Borsod-Abaúj-Zemplén,3654,Bánréve
Borsod-Abaúj-Zemplén,3881,Baskó
Borsod-Abaúj-Zemplén,3768,Becskeháza
Borsod-Abaúj-Zemplén,3903,Bekecs
Borsod-Abaúj-Zemplén,3704,Berente
Borsod-Abaúj-Zemplén,3834,Beret
Borsod-Abaúj-Zemplén,3575,Berzék
Borsod-Abaúj-Zemplén,9134,Bodonhely
Borsod-Abaúj-Zemplén,3243,Bodony
Borsod-Abaúj-Zemplén,8471,Bodorfa
Borsod-Abaúj-Zemplén,7439,Bodrog
Borsod-Abaúj-Zemplén,3987,Bodroghalom
Borsod-Abaúj-Zemplén,3916,Bodrogkeresztúr
Borsod-Abaúj-Zemplén,3917,Bodrogkisfalud
Borsod-Abaúj-Zemplén,3943,Bodrogolaszi
Borsod-Abaúj-Zemplén,8719,Böhönye
Borsod-Abaúj-Zemplén,4114,Bojt
Borsod-Abaúj-Zemplén,8741,Bókaháza
Borsod-Abaúj-Zemplén,7281,Bonnya
Borsod-Abaúj-Zemplén,9073,Bőny
Borsod-Abaúj-Zemplén,7187,Bonyhád
Borsod-Abaúj-Zemplén,7150,Bonyhád
Borsod-Abaúj-Zemplén,7158,Bonyhádvarasd
Borsod-Abaúj-Zemplén,9152,Börcs
Borsod-Abaúj-Zemplén,6795,Bordány
Borsod-Abaúj-Zemplén,3671,Borsodnádasd
Borsod-Abaúj-Zemplén,3796,Borsodszirák
Borsod-Abaúj-Zemplén,3554,Bükkaranyos
Borsod-Abaúj-Zemplén,3648,Bükkmogyorósd
Borsod-Abaúj-Zemplén,7682,Bükkösd
Borsod-Abaúj-Zemplén,3346,Bükkszentmárton
Borsod-Abaúj-Zemplén,7973,Bürüs
Borsod-Abaúj-Zemplén,8695,Buzsák
Borsod-Abaúj-Zemplén,3973,Cigánd
Borsod-Abaúj-Zemplén,3837,Csenyéte
Borsod-Abaúj-Zemplén,3413,Cserépfalu
Borsod-Abaúj-Zemplén,3417,Cserépváralja
Borsod-Abaúj-Zemplén,3648,Csernely
Borsod-Abaúj-Zemplén,3442,Csincse
Borsod-Abaúj-Zemplén,3848,Csobád
Borsod-Abaúj-Zemplén,3927,Csobaj
Borsod-Abaúj-Zemplén,8074,Csókakő
Borsod-Abaúj-Zemplén,3780,Damak
Borsod-Abaúj-Zemplén,3978,Dámóc
Borsod-Abaúj-Zemplén,3825,Debréte
Borsod-Abaúj-Zemplén,3643,Dédestapolcsány
Borsod-Abaúj-Zemplén,3834,Detek
Borsod-Abaúj-Zemplén,7228,Döbrököz
Borsod-Abaúj-Zemplén,9791,Dozmat
Borsod-Abaúj-Zemplén,3635,Dubicsány
Borsod-Abaúj-Zemplén,3783,Edelény
Borsod-Abaúj-Zemplén,3780,Edelény
Borsod-Abaúj-Zemplén,3461,Egerlövő
Borsod-Abaúj-Zemplén,3328,Egerszólát
Borsod-Abaúj-Zemplén,3432,Emőd
Borsod-Abaúj-Zemplén,3854,Encs
Borsod-Abaúj-Zemplén,3860,Encs
Borsod-Abaúj-Zemplén,3932,Erdőbénye
Borsod-Abaúj-Zemplén,3935,Erdőhorváti
Borsod-Abaúj-Zemplén,3865,Fáj
Borsod-Abaúj-Zemplén,3855,Fancsal
Borsod-Abaúj-Zemplén,3608,Farkaslyuk
Borsod-Abaúj-Zemplén,3985,Felsőberecki
Borsod-Abaúj-Zemplén,3847,Felsődobsza
Borsod-Abaúj-Zemplén,3837,Felsőgagy
Borsod-Abaúj-Zemplén,3722,Felsőkelecsény
Borsod-Abaúj-Zemplén,3721,Felsőnyárád
Borsod-Abaúj-Zemplén,3989,Felsőregmec
Borsod-Abaúj-Zemplén,3735,Felsőtelekes
Borsod-Abaúj-Zemplén,3814,Felsővadász
Borsod-Abaúj-Zemplén,3561,Felsőzsolca
Borsod-Abaúj-Zemplén,3994,Filkeháza
Borsod-Abaúj-Zemplén,4090,Folyás
Borsod-Abaúj-Zemplén,8644,Fonyód
Borsod-Abaúj-Zemplén,8157,Füle
Borsod-Abaúj-Zemplén,3996,Füzér
Borsod-Abaúj-Zemplén,3994,Füzérkajata
Borsod-Abaúj-Zemplén,3997,Füzérkomlós
Borsod-Abaúj-Zemplén,3993,Füzérradvány
Borsod-Abaúj-Zemplén,3815,Gadna
Borsod-Abaúj-Zemplén,3837,Gagyapáti
Borsod-Abaúj-Zemplén,3817,Gagybátor
Borsod-Abaúj-Zemplén,3816,Gagyvendégi
Borsod-Abaúj-Zemplén,3752,Galvács
Borsod-Abaúj-Zemplén,3873,Garadna
Borsod-Abaúj-Zemplén,3444,Gelej
Borsod-Abaúj-Zemplén,3923,Gesztely
Borsod-Abaúj-Zemplén,3715,Gesztely
Borsod-Abaúj-Zemplén,3578,Girincs
Borsod-Abaúj-Zemplén,2132,Göd
Borsod-Abaúj-Zemplén,9071,Gönyű
Borsod-Abaúj-Zemplén,9625,Gór
Borsod-Abaúj-Zemplén,4075,Görbeháza
Borsod-Abaúj-Zemplén,7045,Györköny
Borsod-Abaúj-Zemplén,3842,Halmaj
Borsod-Abaúj-Zemplén,3795,Hangács
Borsod-Abaúj-Zemplén,3626,Hangony
Borsod-Abaúj-Zemplén,3936,Háromhuta
Borsod-Abaúj-Zemplén,3555,Harsány
Borsod-Abaúj-Zemplén,3786,Hegymeg
Borsod-Abaúj-Zemplén,3892,Hejce
Borsod-Abaúj-Zemplén,3593,Hejőbába
Borsod-Abaúj-Zemplén,3597,Hejőkeresztúr
Borsod-Abaúj-Zemplén,3588,Hejőkürt
Borsod-Abaúj-Zemplén,3594,Hejőpapi
Borsod-Abaúj-Zemplén,3595,Hejőszalonta
Borsod-Abaúj-Zemplén,3958,Hercegkút
Borsod-Abaúj-Zemplén,3853,Hernádbőd
Borsod-Abaúj-Zemplén,3887,Hernádcéce
Borsod-Abaúj-Zemplén,3563,Hernádkak
Borsod-Abaúj-Zemplén,3846,Hernádkércs
Borsod-Abaúj-Zemplén,3564,Hernádnémeti
Borsod-Abaúj-Zemplén,3874,Hernádpetri
Borsod-Abaúj-Zemplén,3852,Hernádszentandrás
Borsod-Abaúj-Zemplén,3875,Hernádszurdok
Borsod-Abaúj-Zemplén,3874,Hernádvécse
Borsod-Abaúj-Zemplén,3655,Hét
Borsod-Abaúj-Zemplén,3876,Hidasnémeti
Borsod-Abaúj-Zemplén,3768,Hidvégardó
Borsod-Abaúj-Zemplén,8731,Hollád
Borsod-Abaúj-Zemplén,7716,Homorúd
Borsod-Abaúj-Zemplén,3459,Igrici
Borsod-Abaúj-Zemplén,3724,Imola
Borsod-Abaúj-Zemplén,3851,Ináncs
Borsod-Abaúj-Zemplén,3786,Irota
Borsod-Abaúj-Zemplén,3741,Izsófalva
Borsod-Abaúj-Zemplén,3721,Jákfalva
